link,headline,category,short_description,authors,date,headline_tokens,short_description_tokens,headline_length,short_description_length,short_description_no_stopwords,headline_no_stopwords,short_desc_tokens_no_stop,headline_tokens_no_stop,short_description_extracted_dates,short_description_extracted_numbers,year
https://www.huffpost.com/entry/funniest-tweets-cats-dogs-june-18-24_n_62b5d48fe4b0c77098bb5cc6,20 Of The Funniest Tweets About Cats And Dogs This Week (June 18-24),COMEDY,"""Petition to stop ringing the doorbell on TV so my dog can lead a less confusing life""",Elyse Wanshel,2022-06-25,"['20', 'Of', 'The', 'Funniest', 'Tweets', 'About', 'Cats', 'And', 'Dogs', 'This', 'Week', '(June', '18-24)']","['""Petition', 'to', 'stop', 'ringing', 'the', 'doorbell', 'on', 'TV', 'so', 'my', 'dog', 'can', 'lead', 'a', 'less', 'confusing', 'life""']",13,17,"""petition stop ringing doorbell tv dog lead confusing life""",20 funniest tweets cats dogs week (june 18-24),"['""petition', 'stop', 'ringing', 'doorbell', 'tv', 'dog', 'lead', 'confusing', 'life""']","['20', 'funniest', 'tweets', 'cats', 'dogs', 'week', '(june', '18-24)']",[],[],2022
https://www.huffpost.com/entry/olivia-rodrigo-lily-allen-duet-abortion_n_62b77110e4b0c77098bcf43b,Olivia Rodrigo Brings Out Lily Allen For 'F**k You' Duet Aimed At Anti-Abortion Justices,ENTERTAINMENT,"“I wanted to dedicate this next song to the five members of the Supreme Court,"" the pop star told a cheering crowd at the Glastonbury Festival.",Hilary Hanson,2022-06-25,"['Olivia', 'Rodrigo', 'Brings', 'Out', 'Lily', 'Allen', 'For', ""'F**k"", ""You'"", 'Duet', 'Aimed', 'At', 'Anti-Abortion', 'Justices']","['“I', 'wanted', 'to', 'dedicate', 'this', 'next', 'song', 'to', 'the', 'five', 'members', 'of', 'the', 'Supreme', 'Court,""', 'the', 'pop', 'star', 'told', 'a', 'cheering', 'crowd', 'at', 'the', 'Glastonbury', 'Festival.']",14,26,"“i wanted dedicate song members supreme court,"" pop star told cheering crowd glastonbury festival.",olivia rodrigo brings lily allen 'f**k you' duet aimed anti-abortion justices,"['“i', 'wanted', 'dedicate', 'song', 'members', 'supreme', 'court,""', 'pop', 'star', 'told', 'cheering', 'crowd', 'glastonbury', 'festival.']","['olivia', 'rodrigo', 'brings', 'lily', 'allen', ""'f**k"", ""you'"", 'duet', 'aimed', 'anti-abortion', 'justices']",[],[],2022
https://www.huffpost.com/entry/truck-driver-rams-into-protesters-roe-demonstration-in-iowa_n_62b66490e4b0cdccbe6b9399,Truck Driver Rams Into Abortion Rights Demonstrators At Roe Rally In Iowa,POLITICS,A victim told HuffPost that the agitated driver careened into protesters on purpose in downtown Cedar Rapids. At least one person was hospitalized.,Andy Campbell and Alanna Vagianos,2022-06-25,"['Truck', 'Driver', 'Rams', 'Into', 'Abortion', 'Rights', 'Demonstrators', 'At', 'Roe', 'Rally', 'In', 'Iowa']","['A', 'victim', 'told', 'HuffPost', 'that', 'the', 'agitated', 'driver', 'careened', 'into', 'protesters', 'on', 'purpose', 'in', 'downtown', 'Cedar', 'Rapids.', 'At', 'least', 'one', 'person', 'was', 'hospitalized.']",12,23,victim told huffpost agitated driver careened protesters purpose downtown cedar rapids. person hospitalized.,truck driver rams abortion rights demonstrators roe rally iowa,"['victim', 'told', 'huffpost', 'agitated', 'driver', 'careened', 'protesters', 'purpose', 'downtown', 'cedar', 'rapids.', 'person', 'hospitalized.']","['truck', 'driver', 'rams', 'abortion', 'rights', 'demonstrators', 'roe', 'rally', 'iowa']",[],[],2022
https://www.huffpost.com/entry/roe-v-wade-supreme-court-overturns-ruling_n_628b65b9e4b01a50ab5ac869,Roe v. Wade: Supreme Court Overturns Landmark Ruling Protecting Abortion Rights,POLITICS,The conservative-majority court opened the door to state-level abortion bans that could force people to continue with unsafe and unwanted pregnancies.,"Elise Foley, Sara Boboltz, and Paul Blumenthal",2022-06-24,"['Roe', 'v.', 'Wade:', 'Supreme', 'Court', 'Overturns', 'Landmark', 'Ruling', 'Protecting', 'Abortion', 'Rights']","['The', 'conservative-majority', 'court', 'opened', 'the', 'door', 'to', 'state-level', 'abortion', 'bans', 'that', 'could', 'force', 'people', 'to', 'continue', 'with', 'unsafe', 'and', 'unwanted', 'pregnancies.']",11,21,conservative-majority court opened door state-level abortion bans force people continue unsafe unwanted pregnancies.,roe v. wade: supreme court overturns landmark ruling protecting abortion rights,"['conservative-majority', 'court', 'opened', 'door', 'state-level', 'abortion', 'bans', 'force', 'people', 'continue', 'unsafe', 'unwanted', 'pregnancies.']","['roe', 'v.', 'wade:', 'supreme', 'court', 'overturns', 'landmark', 'ruling', 'protecting', 'abortion', 'rights']",[],[],2022
https://www.huffpost.com/entry/deborah-birx-covid-testimony_n_62b57aa7e4b06169caa4fce9,Deborah Birx Says Trump Officials Made Her Change COVID Data Sent To States,U.S. NEWS,"“So I learned to put the things that there were issues with into the second part of a sentence,” Donald Trump's COVID coordinator told House members.",Marita Vlachou,2022-06-24,"['Deborah', 'Birx', 'Says', 'Trump', 'Officials', 'Made', 'Her', 'Change', 'COVID', 'Data', 'Sent', 'To', 'States']","['“So', 'I', 'learned', 'to', 'put', 'the', 'things', 'that', 'there', 'were', 'issues', 'with', 'into', 'the', 'second', 'part', 'of', 'a', 'sentence,”', 'Donald', ""Trump's"", 'COVID', 'coordinator', 'told', 'House', 'members.']",13,26,"“so learned things issues second sentence,” donald trump's covid coordinator told house members.",deborah birx says trump officials change covid data sent states,"['“so', 'learned', 'things', 'issues', 'second', 'sentence,”', 'donald', ""trump's"", 'covid', 'coordinator', 'told', 'house', 'members.']","['deborah', 'birx', 'says', 'trump', 'officials', 'change', 'covid', 'data', 'sent', 'states']",[],[],2022
https://www.huffpost.com/entry/steve-bannon-woke-army-of-awakened-qanon-jan-6-committee_n_62b5d66ae4b06594c1e39ce8,"After Bashing 'Woke' Americans, Steve Bannon Hails A Trump-Backing 'Army Of The Awakened'",POLITICS,"Wake up, Steve! If they're ""awakened,"" they're ""woke.""",Mary Papenfuss,2022-06-24,"['After', 'Bashing', ""'Woke'"", 'Americans,', 'Steve', 'Bannon', 'Hails', 'A', 'Trump-Backing', ""'Army"", 'Of', 'The', ""Awakened'""]","['Wake', 'up,', 'Steve!', 'If', ""they're"", '""awakened,""', ""they're"", '""woke.""']",13,8,"wake up, steve! they're ""awakened,"" they're ""woke.""","bashing 'woke' americans, steve bannon hails trump-backing 'army awakened'","['wake', 'up,', 'steve!', ""they're"", '""awakened,""', ""they're"", '""woke.""']","['bashing', ""'woke'"", 'americans,', 'steve', 'bannon', 'hails', 'trump-backing', ""'army"", ""awakened'""]",[],[],2022
https://www.huffpost.com/entry/clarence-thomas-concurring-opinion-abortion_n_62b5c914e4b0cdccbe6aa6d2,"Clarence Thomas: Supreme Court Could Now Restrict Marriage Equality, Contraception",POLITICS,The justice called out three cases protecting contraception access and same-sex marriage.,Marita Vlachou and Amanda Terkel,2022-06-24,"['Clarence', 'Thomas:', 'Supreme', 'Court', 'Could', 'Now', 'Restrict', 'Marriage', 'Equality,', 'Contraception']","['The', 'justice', 'called', 'out', 'three', 'cases', 'protecting', 'contraception', 'access', 'and', 'same-sex', 'marriage.']",10,12,justice called cases protecting contraception access same-sex marriage.,"clarence thomas: supreme court restrict marriage equality, contraception","['justice', 'called', 'cases', 'protecting', 'contraception', 'access', 'same-sex', 'marriage.']","['clarence', 'thomas:', 'supreme', 'court', 'restrict', 'marriage', 'equality,', 'contraception']",[],[],2022
https://www.huffpost.com/entry/republicans-are-making-it-clear-they-want-to-ban-abortion-nationwide_n_62b5cfaae4b0c77098bb4659,Republicans Are Making It Clear They Want To Ban Abortion Nationwide,POLITICS,The GOP realizes its goal isn’t complete.,Kevin Robillard,2022-06-24,"['Republicans', 'Are', 'Making', 'It', 'Clear', 'They', 'Want', 'To', 'Ban', 'Abortion', 'Nationwide']","['The', 'GOP', 'realizes', 'its', 'goal', 'isn’t', 'complete.']",11,7,gop realizes goal isn’t complete.,republicans making clear want ban abortion nationwide,"['gop', 'realizes', 'goal', 'isn’t', 'complete.']","['republicans', 'making', 'clear', 'want', 'ban', 'abortion', 'nationwide']",[],[],2022
https://www.huffpost.com/entry/new-movies-shows-netflix-july-2022_l_62b35d36e4b0cdccbe65feec,"New On Netflix July 2022: 'Persuasion,' 'Virgin River' And More",HOME & LIVING,The streaming service announced the movies and shows arriving soon.,Caroline Bologna,2022-06-23,"['New', 'On', 'Netflix', 'July', '2022:', ""'Persuasion,'"", ""'Virgin"", ""River'"", 'And', 'More']","['The', 'streaming', 'service', 'announced', 'the', 'movies', 'and', 'shows', 'arriving', 'soon.']",10,10,streaming service announced movies shows arriving soon.,"new netflix july 2022: 'persuasion,' 'virgin river'","['streaming', 'service', 'announced', 'movies', 'shows', 'arriving', 'soon.']","['new', 'netflix', 'july', '2022:', ""'persuasion,'"", ""'virgin"", ""river'""]",[],[],2022
https://www.huffpost.com/entry/marjorie-taylor-greene-reporter-go-back-to-your-country_n_62b3db50e4b0cdccbe669351,Rep. Marjorie Taylor Greene Tells Reporter To ‘Go Back To Your Country’,POLITICS,"“You have mass stabbings, lady,"" the GOP congresswoman told a reporter who compared U.K. gun statistics to those in the U.S.",Josephine Harvey,2022-06-23,"['Rep.', 'Marjorie', 'Taylor', 'Greene', 'Tells', 'Reporter', 'To', '‘Go', 'Back', 'To', 'Your', 'Country’']","['“You', 'have', 'mass', 'stabbings,', 'lady,""', 'the', 'GOP', 'congresswoman', 'told', 'a', 'reporter', 'who', 'compared', 'U.K.', 'gun', 'statistics', 'to', 'those', 'in', 'the', 'U.S.']",12,21,"“you mass stabbings, lady,"" gop congresswoman told reporter compared u.k. gun statistics u.s.",rep. marjorie taylor greene tells reporter ‘go country’,"['“you', 'mass', 'stabbings,', 'lady,""', 'gop', 'congresswoman', 'told', 'reporter', 'compared', 'u.k.', 'gun', 'statistics', 'u.s.']","['rep.', 'marjorie', 'taylor', 'greene', 'tells', 'reporter', '‘go', 'country’']",[],[],2022
https://www.huffpost.com/entry/jeopardy-equally-spelling_n_62b48b6ee4b0c77098b8dfc8,'Jeopardy!' Makes A Spelling Error And Fans Gleefully Pounce On It,ENTERTAINMENT,The game show clued in viewers that it's not perfect either.,Ron Dicker,2022-06-23,"[""'Jeopardy!'"", 'Makes', 'A', 'Spelling', 'Error', 'And', 'Fans', 'Gleefully', 'Pounce', 'On', 'It']","['The', 'game', 'show', 'clued', 'in', 'viewers', 'that', ""it's"", 'not', 'perfect', 'either.']",11,11,game clued viewers it's perfect either.,'jeopardy!' makes spelling error fans gleefully pounce,"['game', 'clued', 'viewers', ""it's"", 'perfect', 'either.']","[""'jeopardy!'"", 'makes', 'spelling', 'error', 'fans', 'gleefully', 'pounce']",[],[],2022
https://www.huffpost.com/entry/steve-bannon-rupert-murdoch-media-ditching-trump-ron-desantis_n_62b4b6f3e4b04a61736796fc,"Steve Bannon Blasts Murdoch, Saying His Media Empire Is Dumping Trump For DeSantis",POLITICS,"""Fox News, Wall Street Journal, New York Post, Times of London, The Sun etc etc etc"" now ""all lockstep against Trump,"" Bannon insisted.",Mary Papenfuss,2022-06-23,"['Steve', 'Bannon', 'Blasts', 'Murdoch,', 'Saying', 'His', 'Media', 'Empire', 'Is', 'Dumping', 'Trump', 'For', 'DeSantis']","['""Fox', 'News,', 'Wall', 'Street', 'Journal,', 'New', 'York', 'Post,', 'Times', 'of', 'London,', 'The', 'Sun', 'etc', 'etc', 'etc""', 'now', '""all', 'lockstep', 'against', 'Trump,""', 'Bannon', 'insisted.']",13,23,"""fox news, wall street journal, new york post, times london, sun etc"" ""all lockstep trump,"" bannon insisted.","steve bannon blasts murdoch, saying media empire dumping trump desantis","['""fox', 'news,', 'wall', 'street', 'journal,', 'new', 'york', 'post,', 'times', 'london,', 'sun', 'etc""', '""all', 'lockstep', 'trump,""', 'bannon', 'insisted.']","['steve', 'bannon', 'blasts', 'murdoch,', 'saying', 'media', 'empire', 'dumping', 'trump', 'desantis']",[],[],2022
https://www.huffpost.com/entry/herschel-walker-52-states_n_62b35b92e4b0cf43c85f2cd4,Herschel Walker Says There Are 52 States,POLITICS,There are 50.,Amanda Terkel,2022-06-22,"['Herschel', 'Walker', 'Says', 'There', 'Are', '52', 'States']","['There', 'are', '50.']",7,3,50.,herschel walker says 52 states,['50.'],"['herschel', 'walker', 'says', '52', 'states']",[],['50'],2022
https://www.huffpost.com/entry/chipper-truck-cafe-grubhub-hostage_n_62b38196e4b04a617365121e,Woman Allegedly Being Held Hostage Gets Rescued Thanks To Grubhub Note,CRIME,"The woman placing the order asked restaurant employees to “call the police” and have them come with the delivery, but “please don’t make it obvious.”",David Moye,2022-06-22,"['Woman', 'Allegedly', 'Being', 'Held', 'Hostage', 'Gets', 'Rescued', 'Thanks', 'To', 'Grubhub', 'Note']","['The', 'woman', 'placing', 'the', 'order', 'asked', 'restaurant', 'employees', 'to', '“call', 'the', 'police”', 'and', 'have', 'them', 'come', 'with', 'the', 'delivery,', 'but', '“please', 'don’t', 'make', 'it', 'obvious.”']",11,25,"woman placing order asked restaurant employees “call police” come delivery, “please don’t make obvious.”",woman allegedly held hostage gets rescued thanks grubhub note,"['woman', 'placing', 'order', 'asked', 'restaurant', 'employees', '“call', 'police”', 'come', 'delivery,', '“please', 'don’t', 'make', 'obvious.”']","['woman', 'allegedly', 'held', 'hostage', 'gets', 'rescued', 'thanks', 'grubhub', 'note']",[],[],2022
https://www.huffpost.com/entry/brian-flores-nfl-lawsuit_n_62b3597ee4b0c77098b68001,NFL Seeks Arbitration For Flores' Racial Discrimination Suit,SPORTS,The NFL and six of its teams have filed for arbitration in the lawsuit that alleges they engaged in racial discrimination.,"LARRY NEUMEISTER, AP",2022-06-22,"['NFL', 'Seeks', 'Arbitration', 'For', ""Flores'"", 'Racial', 'Discrimination', 'Suit']","['The', 'NFL', 'and', 'six', 'of', 'its', 'teams', 'have', 'filed', 'for', 'arbitration', 'in', 'the', 'lawsuit', 'that', 'alleges', 'they', 'engaged', 'in', 'racial', 'discrimination.']",8,21,nfl teams filed arbitration lawsuit alleges engaged racial discrimination.,nfl seeks arbitration flores' racial discrimination suit,"['nfl', 'teams', 'filed', 'arbitration', 'lawsuit', 'alleges', 'engaged', 'racial', 'discrimination.']","['nfl', 'seeks', 'arbitration', ""flores'"", 'racial', 'discrimination', 'suit']",[],[],2022
https://www.huffpost.com/entry/kim-kardashian-pete-davidson-meets-kids_n_62b3247ce4b0cdccbe657a15,Kim Kardashian Reveals When She Decided To Introduce Pete Davidson To Her Kids,ENTERTAINMENT,"""I think it’s different for everyone,” the SKKN by Kim founder explained on ""Today.""",Carly Ledbetter,2022-06-22,"['Kim', 'Kardashian', 'Reveals', 'When', 'She', 'Decided', 'To', 'Introduce', 'Pete', 'Davidson', 'To', 'Her', 'Kids']","['""I', 'think', 'it’s', 'different', 'for', 'everyone,”', 'the', 'SKKN', 'by', 'Kim', 'founder', 'explained', 'on', '""Today.""']",13,14,"""i think it’s different everyone,” skkn kim founder explained ""today.""",kim kardashian reveals decided introduce pete davidson kids,"['""i', 'think', 'it’s', 'different', 'everyone,”', 'skkn', 'kim', 'founder', 'explained', '""today.""']","['kim', 'kardashian', 'reveals', 'decided', 'introduce', 'pete', 'davidson', 'kids']",[],[],2022
https://www.huffpost.com/entry/takeaways-fourth-hearing-jan-6-committee-bowers-ruby-raffensperger_n_62b215f0e4b06594c1dc5d8c,7 Major Takeaways From The Jan. 6 Committee's Fourth Hearing,POLITICS,The campaign to keep Donald Trump in power amounted to smoke and mirrors.,Sara Boboltz and Lydia O'Connor,2022-06-21,"['7', 'Major', 'Takeaways', 'From', 'The', 'Jan.', '6', ""Committee's"", 'Fourth', 'Hearing']","['The', 'campaign', 'to', 'keep', 'Donald', 'Trump', 'in', 'power', 'amounted', 'to', 'smoke', 'and', 'mirrors.']",10,13,campaign donald trump power amounted smoke mirrors.,7 major takeaways jan. 6 committee's fourth hearing,"['campaign', 'donald', 'trump', 'power', 'amounted', 'smoke', 'mirrors.']","['7', 'major', 'takeaways', 'jan.', '6', ""committee's"", 'fourth', 'hearing']",[],[],2022
https://www.huffpost.com/entry/jennifer-lopez-emme-pronouns_n_62b0f698e4b04a6173607e8f,Jennifer Lopez Introduces Child Emme With They/Them Pronouns Before Sweet Duet,ENTERTAINMENT,"""They're my favorite duet partner of all time,"" the music superstar said of the 14-year-old.",Josephine Harvey,2022-06-21,"['Jennifer', 'Lopez', 'Introduces', 'Child', 'Emme', 'With', 'They/Them', 'Pronouns', 'Before', 'Sweet', 'Duet']","['""They\'re', 'my', 'favorite', 'duet', 'partner', 'of', 'all', 'time,""', 'the', 'music', 'superstar', 'said', 'of', 'the', '14-year-old.']",11,15,"""they're favorite duet partner time,"" music superstar said 14-year-old.",jennifer lopez introduces child emme they/them pronouns sweet duet,"['""they\'re', 'favorite', 'duet', 'partner', 'time,""', 'music', 'superstar', 'said', '14-year-old.']","['jennifer', 'lopez', 'introduces', 'child', 'emme', 'they/them', 'pronouns', 'sweet', 'duet']",[],['14'],2022
https://www.huffpost.com/entry/twitter-comparisons-new-drake-beyonce-songs_n_62b22c56e4b0c77098b4567c,Twitter Erupts With Opinions After Beyoncé Drops ‘Break My Soul’ After Drake’s New Album,ENTERTAINMENT,"The two iconic artists recently took a leap into the world of house music with new, unexpected tunes.",Jazmin Tolliver,2022-06-21,"['Twitter', 'Erupts', 'With', 'Opinions', 'After', 'Beyoncé', 'Drops', '‘Break', 'My', 'Soul’', 'After', 'Drake’s', 'New', 'Album']","['The', 'two', 'iconic', 'artists', 'recently', 'took', 'a', 'leap', 'into', 'the', 'world', 'of', 'house', 'music', 'with', 'new,', 'unexpected', 'tunes.']",14,18,"iconic artists recently took leap world house music new, unexpected tunes.",twitter erupts opinions beyoncé drops ‘break soul’ drake’s new album,"['iconic', 'artists', 'recently', 'took', 'leap', 'world', 'house', 'music', 'new,', 'unexpected', 'tunes.']","['twitter', 'erupts', 'opinions', 'beyoncé', 'drops', '‘break', 'soul’', 'drake’s', 'new', 'album']",[],[],2022
https://www.huffpost.com/entry/ginni-thomas-conservative-group_n_62b1b617e4b04a61736178a8,Ginni Thomas-Linked Group Spread Election Lies At Event 2 Months After Jan. 6 Riot,POLITICS,"The Washington Post reviewed video from the March 2021 meeting, in which the headliner called Donald Trump ""the only legitimate president.”",Marita Vlachou,2022-06-21,"['Ginni', 'Thomas-Linked', 'Group', 'Spread', 'Election', 'Lies', 'At', 'Event', '2', 'Months', 'After', 'Jan.', '6', 'Riot']","['The', 'Washington', 'Post', 'reviewed', 'video', 'from', 'the', 'March', '2021', 'meeting,', 'in', 'which', 'the', 'headliner', 'called', 'Donald', 'Trump', '""the', 'only', 'legitimate', 'president.”']",14,21,"washington post reviewed video march 2021 meeting, headliner called donald trump ""the legitimate president.”",ginni thomas-linked group spread election lies event 2 months jan. 6 riot,"['washington', 'post', 'reviewed', 'video', 'march', '2021', 'meeting,', 'headliner', 'called', 'donald', 'trump', '""the', 'legitimate', 'president.”']","['ginni', 'thomas-linked', 'group', 'spread', 'election', 'lies', 'event', '2', 'months', 'jan.', '6', 'riot']",[],['2021'],2022
https://www.huffpost.com/entry/rob-kardashian-blac-chyna-settle-trial_n_62b186f8e4b04a6173610c6f,Rob Kardashian And Blac Chyna Settle Before Trial's Sequel,ENTERTAINMENT,A settlement agreement has been reached on the eve of a second trial pitting the Kardashian family against former reality TV star Blac Chyna.,"Andrew Dalton, AP",2022-06-21,"['Rob', 'Kardashian', 'And', 'Blac', 'Chyna', 'Settle', 'Before', ""Trial's"", 'Sequel']","['A', 'settlement', 'agreement', 'has', 'been', 'reached', 'on', 'the', 'eve', 'of', 'a', 'second', 'trial', 'pitting', 'the', 'Kardashian', 'family', 'against', 'former', 'reality', 'TV', 'star', 'Blac', 'Chyna.']",9,24,settlement agreement reached eve second trial pitting kardashian family reality tv star blac chyna.,rob kardashian blac chyna settle trial's sequel,"['settlement', 'agreement', 'reached', 'eve', 'second', 'trial', 'pitting', 'kardashian', 'family', 'reality', 'tv', 'star', 'blac', 'chyna.']","['rob', 'kardashian', 'blac', 'chyna', 'settle', ""trial's"", 'sequel']",[],[],2022
https://www.huffpost.com/entry/dave-chappelle-turns-down-his-high-schools-offer-to-name-theater-after-him_n_62b1ee0ee4b0cdccbe635720,Dave Chappelle Rejects His High School’s Offer To Name Theater After Him Amid Controversy,ENTERTAINMENT,The comedy star said criticism from Duke Ellington School of Arts students “sincerely hurt me.”,Jazmin Tolliver,2022-06-21,"['Dave', 'Chappelle', 'Rejects', 'His', 'High', 'School’s', 'Offer', 'To', 'Name', 'Theater', 'After', 'Him', 'Amid', 'Controversy']","['The', 'comedy', 'star', 'said', 'criticism', 'from', 'Duke', 'Ellington', 'School', 'of', 'Arts', 'students', '“sincerely', 'hurt', 'me.”']",14,15,comedy star said criticism duke ellington school arts students “sincerely hurt me.”,dave chappelle rejects high school’s offer theater amid controversy,"['comedy', 'star', 'said', 'criticism', 'duke', 'ellington', 'school', 'arts', 'students', '“sincerely', 'hurt', 'me.”']","['dave', 'chappelle', 'rejects', 'high', 'school’s', 'offer', 'theater', 'amid', 'controversy']",[],[],2022
https://www.huffpost.com/entry/trump-single-day-voting-mail-early-ballots-gop_n_62b0df2ce4b0c77098b225c8,Trump Continues Push To Shut Down Voting Methods 69% of Americans Use,POLITICS,"“Ultimately, we want same-day voting — one day — and only paper ballots,” Trump said.",Mary Papenfuss,2022-06-20,"['Trump', 'Continues', 'Push', 'To', 'Shut', 'Down', 'Voting', 'Methods', '69%', 'of', 'Americans', 'Use']","['“Ultimately,', 'we', 'want', 'same-day', 'voting', '—', 'one', 'day', '—', 'and', 'only', 'paper', 'ballots,”', 'Trump', 'said.']",12,15,"“ultimately, want same-day voting — day — paper ballots,” trump said.",trump continues push shut voting methods 69% americans use,"['“ultimately,', 'want', 'same-day', 'voting', '—', 'day', '—', 'paper', 'ballots,”', 'trump', 'said.']","['trump', 'continues', 'push', 'shut', 'voting', 'methods', '69%', 'americans', 'use']",[],[],2022
https://www.huffpost.com/entry/coffee-alternatives-caffeine_l_6282573de4b003ed29648820,7 Coffee Alternatives To Try If Caffeine Makes You Jittery,FOOD & DRINK,"Are you sensitive to caffeine? Try these options instead, from caffeine-free options to some that just pack less of a punch.",Julie Kendrick,2022-06-20,"['7', 'Coffee', 'Alternatives', 'To', 'Try', 'If', 'Caffeine', 'Makes', 'You', 'Jittery']","['Are', 'you', 'sensitive', 'to', 'caffeine?', 'Try', 'these', 'options', 'instead,', 'from', 'caffeine-free', 'options', 'to', 'some', 'that', 'just', 'pack', 'less', 'of', 'a', 'punch.']",10,21,"sensitive caffeine? try options instead, caffeine-free options just pack punch.",7 coffee alternatives try caffeine makes jittery,"['sensitive', 'caffeine?', 'try', 'options', 'instead,', 'caffeine-free', 'options', 'just', 'pack', 'punch.']","['7', 'coffee', 'alternatives', 'try', 'caffeine', 'makes', 'jittery']",[],[],2022
https://www.huffpost.com/entry/ex-watergate-prosecutor-trump-georgia-probe_n_62afb663e4b06594c1d84f4d,Ex-Watergate Prosecutor Says Georgia Probe Is The One That Could 'Send Trump To Jail',POLITICS,"Nick Akerman said Trump has ""zero defense"" against a criminal probe into 2020 election meddling in Georgia.",Josephine Harvey,2022-06-20,"['Ex-Watergate', 'Prosecutor', 'Says', 'Georgia', 'Probe', 'Is', 'The', 'One', 'That', 'Could', ""'Send"", 'Trump', 'To', ""Jail'""]","['Nick', 'Akerman', 'said', 'Trump', 'has', '""zero', 'defense""', 'against', 'a', 'criminal', 'probe', 'into', '2020', 'election', 'meddling', 'in', 'Georgia.']",14,17,"nick akerman said trump ""zero defense"" criminal probe 2020 election meddling georgia.",ex-watergate prosecutor says georgia probe 'send trump jail',"['nick', 'akerman', 'said', 'trump', '""zero', 'defense""', 'criminal', 'probe', '2020', 'election', 'meddling', 'georgia.']","['ex-watergate', 'prosecutor', 'says', 'georgia', 'probe', ""'send"", 'trump', ""jail'""]",[],['2020'],2022
https://www.huffpost.com/entry/swimsuit-color-water-safety_l_62ab57b6e4b04a617359a61e,"When Thinking About Water Safety, Consider Your Kid's Swimsuit Color",PARENTING,"It's a little-known factor to take into account when your kids are at the pool, drowning experts say.",Kelsey Borresen,2022-06-20,"['When', 'Thinking', 'About', 'Water', 'Safety,', 'Consider', 'Your', ""Kid's"", 'Swimsuit', 'Color']","[""It's"", 'a', 'little-known', 'factor', 'to', 'take', 'into', 'account', 'when', 'your', 'kids', 'are', 'at', 'the', 'pool,', 'drowning', 'experts', 'say.']",10,18,"it's little-known factor account kids pool, drowning experts say.","thinking water safety, consider kid's swimsuit color","[""it's"", 'little-known', 'factor', 'account', 'kids', 'pool,', 'drowning', 'experts', 'say.']","['thinking', 'water', 'safety,', 'consider', ""kid's"", 'swimsuit', 'color']",[],[],2022
https://www.huffpost.com/entry/shilo-jolie-pitt-dance_n_62b063c2e4b06169ca9becd8,Shiloh Jolie-Pitt Dances To Doja Cat In Viral Studio Clip,ENTERTAINMENT,The daughter of Angelina Jolie and Brad Pitt showed off her moves at Millennium Dance Complex.,Ron Dicker,2022-06-20,"['Shiloh', 'Jolie-Pitt', 'Dances', 'To', 'Doja', 'Cat', 'In', 'Viral', 'Studio', 'Clip']","['The', 'daughter', 'of', 'Angelina', 'Jolie', 'and', 'Brad', 'Pitt', 'showed', 'off', 'her', 'moves', 'at', 'Millennium', 'Dance', 'Complex.']",10,16,daughter angelina jolie brad pitt showed moves millennium dance complex.,shiloh jolie-pitt dances doja cat viral studio clip,"['daughter', 'angelina', 'jolie', 'brad', 'pitt', 'showed', 'moves', 'millennium', 'dance', 'complex.']","['shiloh', 'jolie-pitt', 'dances', 'doja', 'cat', 'viral', 'studio', 'clip']",[],[],2022
https://www.huffpost.com/entry/reports-paul-haggis-detained-in-italy-in-sex-assault-case_n_62af6d72e4b04a61735e0d6d,Reports: Paul Haggis Detained In Italy In Sex Assault Case,ENTERTAINMENT,The film director was detained on Sunday for investigation over allegations that he sexually assaulted a woman in southern Italy.,"The Associated Press, AP",2022-06-19,"['Reports:', 'Paul', 'Haggis', 'Detained', 'In', 'Italy', 'In', 'Sex', 'Assault', 'Case']","['The', 'film', 'director', 'was', 'detained', 'on', 'Sunday', 'for', 'investigation', 'over', 'allegations', 'that', 'he', 'sexually', 'assaulted', 'a', 'woman', 'in', 'southern', 'Italy.']",10,20,film director detained sunday investigation allegations sexually assaulted woman southern italy.,reports: paul haggis detained italy sex assault case,"['film', 'director', 'detained', 'sunday', 'investigation', 'allegations', 'sexually', 'assaulted', 'woman', 'southern', 'italy.']","['reports:', 'paul', 'haggis', 'detained', 'italy', 'sex', 'assault', 'case']",[],[],2022
https://www.huffpost.com/entry/troop-morale-low-ukraine-russia-war_n_62af2dbfe4b0cf43c8580ab9,Troop Morale A Concern As NATO Chief Warns Ukraine War Could Last ‘Years’,WORLD NEWS,Britain’s defense ministry said both Russian and Ukrainian combat units are seeing desertions and units refusing to follow orders.,,2022-06-19,"['Troop', 'Morale', 'A', 'Concern', 'As', 'NATO', 'Chief', 'Warns', 'Ukraine', 'War', 'Could', 'Last', '‘Years’']","['Britain’s', 'defense', 'ministry', 'said', 'both', 'Russian', 'and', 'Ukrainian', 'combat', 'units', 'are', 'seeing', 'desertions', 'and', 'units', 'refusing', 'to', 'follow', 'orders.']",13,19,britain’s defense ministry said russian ukrainian combat units seeing desertions units refusing follow orders.,troop morale concern nato chief warns ukraine war ‘years’,"['britain’s', 'defense', 'ministry', 'said', 'russian', 'ukrainian', 'combat', 'units', 'seeing', 'desertions', 'units', 'refusing', 'follow', 'orders.']","['troop', 'morale', 'concern', 'nato', 'chief', 'warns', 'ukraine', 'war', '‘years’']",[],[],2022
